Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Grants, NM MicroSA",484,"7,357","7,738","7,664","69,862,150",708,1,1
"Grants Pass, OR MSA","2,646","28,400","28,824","29,406","267,665,871",713,1,1
"Great Bend, KS MicroSA",941,"11,915","11,852","11,792","110,400,091",716,1,1
"Great Falls, MT MSA","2,794","34,969","35,213","35,853","377,631,812",822,1,1
"Greeley, CO MSA","8,010","115,667","116,362","116,210","1,586,234,922","1,051",1,1
"Green Bay, WI MSA","8,507","174,089","174,197","175,052","2,103,714,798",928,1,1
"Greeneville, TN MicroSA","1,233","24,888","25,320","25,144","237,402,394",727,1,1
"Greenfield Town, MA MicroSA","2,526","26,884","26,730","27,187","294,430,659",841,1,1
"Greensboro-High Point, NC MSA","18,870","347,424","354,872","355,656","4,040,858,966",881,1,1
"Greensburg, IN MicroSA",658,"14,622","14,790","14,722","164,873,857",862,1,1
"Greenville, MS MicroSA","1,232","16,259","16,301","16,357","145,562,828",687,1,1
"Greenville, NC MSA","3,818","75,530","76,851","77,772","903,658,870",906,1,1
"Greenville, OH MicroSA","1,242","18,196","18,355","18,192","183,259,653",773,1,1
"Greenville-Anderson-Mauldin, SC MSA","22,670","401,001","402,135","404,726","4,581,585,150",875,1,1
"Greenwood, MS MicroSA",959,"15,570","15,920","15,821","131,350,134",641,1,1
"Greenwood, SC MicroSA","1,810","33,047","34,222","34,560","346,339,168",785,1,1
"Grenada, MS MicroSA",584,"10,374","10,439","10,401","90,963,780",673,1,1
"Guayama, PR MSA",656,"13,184","13,026","13,214","81,502,405",477,1,1
"Gulfport-Biloxi-Pascagoula, MS MSA","7,914","149,641","149,807","148,490","1,572,754,870",810,1,1
"Guymon, OK MicroSA",566,"9,360","9,516","9,732","97,244,710",784,1,1
"Hagerstown-Martinsburg, MD-WV MSA","5,590","97,409","97,784","101,504","1,083,301,249",843,1,1
"Hailey, ID MicroSA","1,830","16,162","15,849","15,004","166,274,736",816,1,1
"Hammond, LA MSA","3,082","42,895","44,129","44,120","395,063,923",695,1,1
"Hanford-Corcoran, CA MSA","4,314","47,154","49,436","50,126","552,787,148",869,1,1
"Hannibal, MO MicroSA","1,166","16,495","16,563","17,033","164,587,284",758,1,1
"Harrisburg-Carlisle, PA MSA","14,919","333,688","334,939","331,378","4,417,211,480","1,019",1,1
"Harrison, AR MicroSA","1,094","14,550","14,802","15,334","139,971,927",723,1,1
"Harrisonburg, VA MSA","3,544","64,453","64,091","65,902","702,161,175",833,1,1
"Hartford-West Hartford-East Hartford, CT MSA","38,182","617,234","616,994","625,119","9,811,591,187","1,218",1,1
"Hastings, NE MicroSA","1,096","15,778","16,147","15,548","159,546,419",776,1,1
"Hattiesburg, MS MSA","3,457","61,140","62,022","62,263","591,827,652",737,1,1
"Hays, KS MicroSA","1,087","14,991","14,734","15,494","143,456,993",732,1,1
"Heber, UT MicroSA","1,223","10,544","10,657","10,499","116,113,470",845,1,1
"Helena, MT MicroSA","3,418","38,522","38,554","38,999","457,127,118",909,1,1
"Helena-West Helena, AR MicroSA",744,"5,029","5,205","5,314","42,173,397",626,1,1
"Henderson, NC MicroSA",840,"14,093","14,366","14,250","127,270,058",688,1,1
"Hereford, TX MicroSA",508,"7,737","7,758","7,824","83,130,137",823,1,1
"Hermiston-Pendleton, OR MicroSA","2,693","38,408","38,697","39,554","414,795,232",821,1,1
"Hickory-Lenoir-Morganton, NC MSA","7,915","150,376","152,192","152,879","1,546,532,726",784,1,1
"Hillsdale, MI MicroSA",821,"12,849","12,945","12,756","140,590,168",842,1,1
"Hilo, HI MicroSA","5,804","71,270","71,541","72,786","819,471,979",877,1,1
"Hilton Head Island-Bluffton-Beaufort, SC MSA","7,016","80,965","80,871","78,947","776,732,622",744,1,1
"Hinesville, GA MSA",968,"20,026","20,362","20,094","213,227,208",814,1,1
"Hobbs, NM MicroSA","2,172","31,847","33,080","33,365","451,071,760","1,059",1,1
"Holland, MI MicroSA","2,447","41,429","41,628","40,907","489,143,800",911,1,1
"Homosassa Springs, FL MSA","3,217","31,315","32,335","32,283","299,728,531",721,1,1
"Hood River, OR MicroSA","1,394","15,734","16,194","15,517","150,429,830",732,1,1
"Hot Springs, AR MSA","3,064","36,799","37,482","37,711","343,330,096",707,1,1
"Houghton, MI MicroSA",974,"11,746","11,874","12,058","127,109,957",822,1,1
"Houma-Thibodaux, LA MSA","5,335","83,086","85,581","84,948","1,087,838,656",990,1,1
"Houston-The Woodlands-Sugar Land, TX MSA","162,154","3,024,769","3,036,251","3,036,681","49,187,803,053","1,248",1,1
"Hudson, NY MicroSA","2,038","22,033","21,952","22,593","224,072,258",777,1,1
"Huntingdon, PA MicroSA",994,"12,935","12,928","12,902","126,958,295",756,1,1
"Huntington, IN MicroSA",877,"13,523","13,856","13,774","135,131,966",758,1,1
"Huntington-Ashland, WV-KY-OH MSA","8,209","122,708","126,450","129,110","1,425,287,573",870,1,1
"Huntsville, AL MSA","11,485","229,881","230,658","230,762","3,494,604,939","1,167",1,1
"Huntsville, TX MicroSA","1,333","26,831","27,329","27,752","278,991,332",786,1,1
"Huron, SD MicroSA",662,"8,836","8,826","8,559","88,268,392",777,1,1
"Hutchinson, KS MicroSA","1,604","26,130","26,010","27,189","250,386,587",728,1,1
"Hutchinson, MN MicroSA",982,"15,965","16,110","15,988","178,599,769",858,1,1
"Idaho Falls, ID MSA","4,770","69,613","69,700","69,700","804,678,464",888,1,1
"Indiana, PA MicroSA","2,021","29,193","29,643","30,401","356,044,950",921,1,1
"Indianapolis-Carmel-Anderson, IN MSA","49,729","1,026,091","1,038,324","1,032,455","13,408,423,191",999,1,1
"Indianola, MS MicroSA",546,"8,004","8,088","8,164","66,678,545",634,1,1
"Ionia, MI MicroSA","1,080","18,055","18,440","18,973","168,951,439",703,1,1
"Iowa City, IA MSA","5,220","90,619","91,029","91,942","1,170,475,856",987,1,1
"Iron Mountain, MI-WI MicroSA",994,"14,686","14,953","14,904","173,774,203",900,1,1
"Ithaca, NY MSA","2,654","48,843","48,781","50,162","674,507,211","1,053",1,1
"Jackson, MI MSA","2,856","57,052","57,565","57,247","691,044,947",928,1,1
"Jackson, MS MSA","14,629","258,498","259,986","259,517","2,831,715,655",840,1,1
"Jackson, OH MicroSA",730,"10,083","10,101","10,074","92,776,820",708,1,1
"Jackson, TN MSA","3,075","66,571","66,941","67,184","695,077,317",799,1,1
"Jackson, WY-ID MicroSA","3,017","29,448","29,287","27,063","345,157,770",928,1,1
"Jacksonville, FL MSA","46,471","672,735","692,130","690,386","8,502,598,673",955,1,1
"Jacksonville, IL MicroSA",840,"15,085","15,278","15,380","160,720,449",811,1,1
"Jacksonville, NC MSA","3,243","46,528","49,196","49,065","430,495,919",686,1,1
"Jacksonville, TX MicroSA",876,"14,675","14,609","14,556","136,281,988",717,1,1
"Jamestown, ND MicroSA",828,"10,808","10,714","10,842","120,472,204",859,1,1
"Jamestown-Dunkirk-Fredonia, NY MicroSA","3,117","48,919","48,536","48,845","482,003,212",760,1,1
"Janesville-Beloit, WI MSA","3,556","68,195","68,156","67,745","781,416,997",884,1,1
"Jasper, IN MicroSA","1,481","31,715","31,866","31,636","348,340,664",844,1,1
"Jayuya, PR MicroSA",158,"2,662","2,693","2,716","16,714,331",478,1,1
"Jefferson, GA MicroSA","1,454","28,144","29,237","29,387","279,362,205",743,1,1
"Jefferson City, MO MSA","3,899","74,476","74,836","76,426","792,528,658",810,1,1
"Jesup, GA MicroSA",563,"8,134","8,146","8,044","83,988,712",797,1,1
"Johnson City, TN MSA","4,044","75,663","76,944","78,026","783,075,826",784,1,1
"Johnstown, PA MSA","3,409","49,953","50,035","50,724","510,420,810",782,1,1
"Jonesboro, AR MSA","3,358","54,936","56,502","58,189","577,974,497",786,1,1
"Joplin, MO MSA","4,704","75,990","77,184","79,051","764,191,685",759,1,1
"Junction City, KS MicroSA",678,"12,171","12,300","12,709","133,735,396",830,1,1
"Juneau, AK MicroSA","1,119","18,790","19,200","18,707","253,922,845","1,034",1,1
"Kahului-Wailuku-Lahaina, HI MSA","6,695","80,335","80,621","80,397","948,901,581",907,1,1
"Kalamazoo-Portage, MI MSA","6,975","144,523","145,597","144,072","1,798,240,739",956,1,1
"Kalispell, MT MicroSA","4,974","45,460","45,511","45,032","471,419,544",800,1,1
"Kankakee, IL MSA","2,262","45,164","45,453","45,809","516,893,138",874,1,1
"Kansas City, MO-KS MSA","65,220","1,044,540","1,054,445","1,055,729","13,966,341,664","1,022",1,1
"Kapaa, HI MicroSA","2,899","34,391","33,958","34,067","393,357,482",886,1,1
"Kearney, NE MicroSA","2,073","29,875","29,787","29,292","303,476,249",787,1,1
"Keene, NH MicroSA","2,171","31,438","31,592","31,986","364,478,113",885,1,1
"Kendallville, IN MicroSA",896,"18,597","18,841","18,770","184,608,192",758,1,1
"Kennett, MO MicroSA","1,510","8,338","8,545","8,871","59,502,306",533,1,1
"Kennewick-Richland, WA MSA","8,999","133,600","131,268","130,356","1,760,157,827","1,028",1,1
"Kerrville, TX MicroSA","1,550","19,167","18,633","18,629","198,752,054",813,1,1
"Ketchikan, AK MicroSA",608,"8,609","8,568","8,389","102,062,552",921,1,1
"Key West, FL MicroSA","4,591","41,007","41,595","40,441","438,509,312",822,1,1
"Kill Devil Hills, NC MicroSA","2,089","24,731","24,356","21,919","203,106,283",660,1,1
"Killeen-Temple, TX MSA","7,360","140,156","140,651","141,561","1,643,396,957",898,1,1
"Kingsport-Bristol-Bristol, TN-VA MSA","6,781","111,865","114,815","115,046","1,198,113,676",809,1,1
"Kingston, NY MSA","5,287","59,604","58,843","61,727","656,163,369",840,1,1
"Kingsville, TX MicroSA",661,"11,998","12,322","12,324","127,093,125",800,1,1
"Kinston, NC MicroSA","1,313","28,349","28,535","28,557","274,887,533",742,1,1
"Kirksville, MO MicroSA",764,"10,066","10,094","10,588","86,471,856",649,1,1
"Klamath Falls, OR MicroSA","2,217","23,075","23,200","23,864","231,352,994",761,1,1
"Knoxville, TN MSA","20,452","381,211","386,083","388,357","4,771,032,377",953,1,1
"Kokomo, IN MSA","1,730","37,361","38,281","38,489","446,256,323",902,1,1
"Laconia, NH MicroSA","2,064","27,606","27,541","26,566","290,333,407",820,1,1
"La Crosse-Onalaska, WI-MN MSA","3,636","73,779","74,225","74,569","837,818,112",869,1,1
"Lafayette, LA MSA","15,465","195,141","197,054","196,843","2,268,403,570",889,1,1
"Lafayette-West Lafayette, IN MSA","4,186","92,534","94,603","95,018","1,110,327,740",908,1,1
"La Grande, OR MicroSA","1,022","10,004","10,079","10,449","104,778,327",792,1,1
"LaGrange, GA MicroSA","1,553","40,519","40,905","40,441","440,099,494",833,1,1
"Lake Charles, LA MSA","5,659","110,056","110,138","109,743","1,467,859,535","1,027",1,1
"Lake City, FL MicroSA","1,638","23,827","24,952","24,900","233,699,039",732,1,1
"Lake Havasu City-Kingman, AZ MSA","3,817","49,643","51,371","51,195","493,090,122",748,1,1
"Lakeland-Winter Haven, FL MSA","14,352","223,517","228,152","228,556","2,424,446,639",823,1,1
"Lamesa, TX MicroSA",527,"4,330","4,312","4,270","44,152,788",789,1,1
"Lancaster, PA MSA","13,755","246,138","246,895","246,415","2,908,617,229",908,1,1
"Lansing-East Lansing, MI MSA","10,042","209,895","212,016","213,122","2,647,080,720",962,1,1
"Laramie, WY MicroSA","1,375","15,707","15,691","15,723","167,721,077",821,1,1
"Laredo, TX MSA","5,590","103,930","104,827","103,057","962,413,850",712,1,1
"Las Cruces, NM MSA","5,105","69,750","74,645","74,366","710,192,954",749,1,1
"Las Vegas, NM MicroSA",816,"7,478","7,971","8,107","64,354,771",630,1,1
"Las Vegas-Henderson-Paradise, NV MSA","56,294","1,020,676","1,027,047","1,028,685","12,670,224,706",950,1,1
"Laurel, MS MicroSA","1,556","31,969","31,942","32,012","316,088,573",760,1,1
"Laurinburg, NC MicroSA",618,"11,659","11,739","11,860","110,502,719",723,1,1
"Lawrence, KS MSA","3,085","47,555","48,960","49,816","484,704,524",764,1,1
"Lawrenceburg, TN MicroSA",752,"10,744","10,192","11,042","92,717,582",669,1,1
"Lawton, OK MSA","2,566","43,010","42,838","43,555","448,157,898",799,1,1
"Lebanon, MO MicroSA",833,"13,587","13,481","13,831","116,944,985",660,1,1
"Lebanon, PA MSA","2,872","51,221","51,210","51,647","563,223,749",844,1,1
"Levelland, TX MicroSA",643,"9,706","9,729","9,680","145,475,650","1,153",1,1
"Lewisburg, PA MicroSA","1,016","17,653","17,621","17,593","208,193,318",909,1,1
"Lewisburg, TN MicroSA",564,"9,038","9,778","9,758","98,617,305",796,1,1
"Lewiston, ID-WA MSA","1,877","27,485","27,522","27,699","294,293,260",821,1,1
"Lewiston-Auburn, ME MSA","3,155","49,350","49,473","50,131","547,490,407",848,1,1
"Lewistown, PA MicroSA","1,058","16,167","16,190","16,230","163,456,234",776,1,1
"Lexington, NE MicroSA",899,"11,900","11,941","11,811","120,287,436",779,1,1
"Lexington-Fayette, KY MSA","16,143","262,748","270,332","272,034","3,205,039,554",919,1,1
"Liberal, KS MicroSA",585,"10,396","10,695","10,593","107,801,453",785,1,1
"Lima, OH MSA","2,521","50,297","50,502","49,922","557,571,950",854,1,1
"Lincoln, IL MicroSA",558,"8,801","8,960","9,084","106,364,604",914,1,1
"Lincoln, NE MSA","10,358","180,854","182,368","181,867","2,065,952,785",875,1,1
"Little Rock-North Little Rock-Conway, AR MSA","21,418","328,818","335,568","335,239","3,923,795,191",906,1,1
"Lock Haven, PA MicroSA",915,"13,311","13,252","13,319","141,204,701",817,1,1
"Logan, UT-ID MSA","4,232","58,558","59,166","62,174","579,986,149",744,1,1
"Logan, WV MicroSA",830,"9,651","9,748","10,263","111,681,015",869,1,1
"Logansport, IN MicroSA",700,"14,499","14,772","14,752","136,656,286",716,1,1
"London, KY MicroSA","2,979","44,534","46,828","46,671","413,626,188",692,1,1
"Longview, TX MSA","5,828","96,559","97,185","97,218","1,132,954,998",899,1,1
"Longview, WA MSA","3,160","39,826","39,696","39,606","521,386,083","1,010",1,1
"Los Alamos, NM MicroSA",498,"17,297","17,951","17,859","407,677,281","1,772",1,1
"Los Angeles-Long Beach-Anaheim, CA MSA","635,535","6,097,111","6,126,053","6,163,637","97,091,658,549","1,219",1,1
"Louisville-Jefferson County, KY-IN MSA","36,954","631,040","647,902","647,814","8,091,314,571",969,1,1
"Lubbock, TX MSA","8,324","143,016","144,426","144,512","1,610,203,077",860,1,1
"Ludington, MI MicroSA",733,"11,055","11,099","10,733","107,165,821",752,1,1
"Lufkin, TX MicroSA","1,906","35,004","35,093","35,349","359,357,886",786,1,1
"Lumberton, NC MicroSA","1,991","38,487","39,183","39,118","343,083,360",678,1,1
"Lynchburg, VA MSA","7,830","98,908","99,647","100,054","1,064,495,065",823,1,1
"Macomb, IL MicroSA",596,"10,453","10,638","10,711","100,483,699",729,1,1
"Macon, GA MSA","5,407","98,648","99,585","99,150","1,065,613,274",827,1,1
"Madera, CA MSA","4,557","49,592","52,629","53,329","584,399,375",867,1,1
"Madison, IN MicroSA",662,"12,099","12,348","12,390","121,914,920",764,1,1
"Madison, WI MSA","19,435","397,400","397,306","393,702","5,270,103,017","1,023",1,1
"Madisonville, KY MicroSA","1,068","16,708","16,778","16,749","176,081,110",809,1,1
"Magnolia, AR MicroSA",707,"7,642","7,984","8,224","80,147,833",775,1,1
"Malone, NY MicroSA","1,145","17,599","17,644","18,435","199,935,842",860,1,1
"Malvern, AR MicroSA",615,"8,043","8,200","8,260","73,652,731",694,1,1
"Manchester-Nashua, NH MSA","12,284","204,010","205,770","205,941","3,056,374,909","1,146",1,1
"Manhattan, KS MSA","2,314","38,131","38,050","39,111","374,747,374",750,1,1
"Manitowoc, WI MicroSA","1,882","33,665","33,754","33,736","355,344,678",811,1,1
"Mankato-North Mankato, MN MSA","2,844","53,771","55,070","56,246","639,300,514",894,1,1
"Mansfield, OH MSA","2,785","50,060","49,745","49,688","495,814,851",765,1,1
"Marietta, OH MicroSA","1,631","25,545","25,715","25,522","298,633,212",898,1,1
"Marinette, WI-MI MicroSA","1,677","25,848","25,826","25,726","255,957,861",763,1,1
"Marion, IN MicroSA","1,211","26,628","27,139","27,247","262,091,123",747,1,1
"Marion, NC MicroSA",816,"15,576","15,670","15,812","145,170,861",712,1,1
"Marion, OH MicroSA","1,226","24,883","24,780","24,615","262,017,488",814,1,1
"Marquette, MI MicroSA","1,669","26,715","27,045","27,184","291,776,084",832,1,1
"Marshall, MN MicroSA",808,"13,730","13,686","14,112","153,842,314",855,1,1
"Marshall, MO MicroSA",604,"8,172","8,305","8,650","75,000,875",689,1,1
"Marshall, TX MicroSA","1,417","22,778","22,863","23,200","286,349,306",960,1,1
"Marshalltown, IA MicroSA","1,024","16,735","16,705","16,518","187,003,774",864,1,1
"Martin, TN MicroSA",591,"9,970","10,871","11,047","93,825,964",679,1,1
"Martinsville, VA MicroSA","2,698","24,588","25,337","25,089","211,869,583",652,1,1
"Maryville, MO MicroSA",589,"7,348","7,498","7,998","67,572,985",683,1,1
"Mason City, IA MicroSA","1,929","27,320","27,117","27,134","285,431,500",808,1,1
"Mayaguez, PR MSA","1,717","30,373","30,709","31,782","182,664,431",454,1,1
"Mayfield, KY MicroSA",860,"10,766","11,556","11,545","110,161,547",751,1,1
"Maysville, KY MicroSA",527,"8,077","8,367","8,334","83,524,971",778,1,1
"McAlester, OK MicroSA","1,030","15,460","15,878","16,291","185,883,717",901,1,1
"McAllen-Edinburg-Mission, TX MSA","12,754","260,631","264,191","265,547","2,337,848,228",683,1,1
"McComb, MS MicroSA","1,202","16,230","16,637","16,650","141,005,542",657,1,1
"McMinnville, TN MicroSA",825,"12,023","12,692","12,570","121,060,749",749,1,1
"McPherson, KS MicroSA",927,"15,338","15,746","15,675","180,714,559",892,1,1
"Meadville, PA MicroSA","2,166","29,793","29,913","30,072","302,363,028",777,1,1
"Medford, OR MSA","7,816","88,461","89,823","92,343","995,619,384",849,1,1
"Memphis, TN-MS-AR MSA","27,965","619,183","627,238","624,540","8,041,863,379",992,1,1
"Menomonie, WI MicroSA","1,046","17,176","17,008","17,522","175,973,741",785,1,1
"Merced, CA MSA","6,791","79,957","82,987","85,350","916,378,762",852,1,1
"Meridian, MS MicroSA","2,257","37,133","37,730","37,541","351,964,336",723,1,1
"Merrill, WI MicroSA",777,"10,795","11,049","10,913","114,838,366",809,1,1
"Mexico, MO MicroSA",621,"8,701","8,598","8,819","78,642,769",695,1,1
"Miami, OK MicroSA",680,"11,931","12,337","12,380","100,090,571",630,1,1
"Miami-Fort Lauderdale-West Palm Beach, FL MSA","232,983","2,555,096","2,588,137","2,587,271","34,123,875,711","1,019",1,1
"Michigan City-La Porte, IN MSA","2,287","40,164","40,276","40,728","408,998,020",779,1,1
"Middlesborough, KY MicroSA",559,"7,874","7,958","8,057","65,113,658",629,1,1
"Midland, MI MSA","3,575","37,494","37,510","37,618","586,645,763","1,202",1,1
"Midland, TX MSA","6,334","111,973","111,736","110,760","2,103,792,215","1,452",1,1
"Milledgeville, GA MicroSA",909,"16,613","17,246","17,335","150,121,028",677,1,1
"Milwaukee-Waukesha-West Allis, WI MSA","47,296","828,526","834,240","834,236","10,897,289,311","1,007",1,1
"Mineral Wells, TX MicroSA",710,"8,853","8,708","8,728","100,742,929",884,1,1
"Minneapolis-St. Paul-Bloomington, MN-WI MSA","98,215","1,941,879","1,947,598","1,948,899","29,975,667,876","1,185",1,1
"Minot, ND MicroSA","2,702","33,634","33,535","34,143","432,651,410",985,1,1
"Missoula, MT MSA","5,409","61,204","61,950","62,646","666,437,087",828,1,1
"Mitchell, SD MicroSA",913,"12,991","13,017","12,784","133,546,111",794,1,1
"Moberly, MO MicroSA",655,"9,186","9,127","9,620","86,695,162",716,1,1
"Mobile, AL MSA","10,287","170,581","171,812","171,956","2,050,383,068",920,1,1
"Modesto, CA MSA","16,307","195,118","196,857","197,428","2,420,374,695",948,1,1
"Monroe, LA MSA","5,222","72,331","72,631","74,851","721,556,194",758,1,1
"Monroe, MI MSA","2,363","39,693","39,569","39,829","483,887,917",938,1,1
"Montgomery, AL MSA","8,919","164,369","164,250","163,410","1,860,587,331",873,1,1
"Montrose, CO MicroSA","1,455","15,739","15,760","15,753","163,355,895",798,1,1
"Morehead City, NC MicroSA","2,293","24,791","24,610","23,741","217,600,741",687,1,1
"Morgan City, LA MicroSA","1,417","21,087","21,307","21,368","263,037,969",952,1,1
"Morgantown, WV MSA","3,396","62,647","63,750","64,985","833,539,815","1,005",1,1
"Morristown, TN MSA","2,118","43,278","44,952","46,032","456,215,739",784,1,1
"Moscow, ID MicroSA","1,075","14,053","14,054","14,195","127,843,515",697,1,1
"Moses Lake, WA MicroSA","3,333","45,070","42,491","42,703","482,322,927",854,1,1
"Moultrie, GA MicroSA",989,"14,675","14,689","14,635","127,923,410",671,1,1
"Mountain Home, AR MicroSA","1,231","14,358","14,555","14,884","131,860,976",695,1,1
"Mountain Home, ID MicroSA",616,"7,193","7,284","7,340","62,289,462",659,1,1
"Mount Airy, NC MicroSA","1,794","28,461","29,136","28,884","268,804,654",717,1,1
"Mount Pleasant, MI MicroSA","1,349","28,247","28,453","28,919","280,684,963",757,1,1
"Mount Pleasant, TX MicroSA",944,"16,062","16,044","16,354","155,185,356",739,1,1
"Mount Sterling, KY MicroSA",969,"12,419","13,333","13,421","128,533,422",757,1,1
"Mount Vernon, IL MicroSA",883,"19,791","19,734","19,851","216,070,919",840,1,1
"Mount Vernon, OH MicroSA","1,227","20,421","20,267","20,317","223,088,957",844,1,1
"Mount Vernon-Anacortes, WA MSA","4,166","54,218","54,218","53,350","697,033,757",994,1,1
"Muncie, IN MSA","2,178","43,860","45,146","45,266","482,122,595",829,1,1
"Murray, KY MicroSA","1,032","15,749","16,354","16,388","145,547,559",693,1,1
"Muscatine, IA MicroSA","1,209","23,414","23,284","23,241","286,743,113",946,1,1
"Muskegon, MI MSA","3,042","63,889","64,178","62,734","661,670,690",800,1,1
"Muskogee, OK MicroSA","1,541","30,267","30,824","30,955","326,332,037",818,1,1
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA","12,887","175,754","174,442","168,962","1,525,226,292",678,1,1
"Nacogdoches, TX MicroSA","1,427","21,977","21,957","22,263","211,238,300",736,1,1
"Napa, CA MSA","5,940","82,133","82,259","82,556","1,153,372,386","1,078",1,1
"Naples-Immokalee-Marco Island, FL MSA","15,127","141,504","146,087","145,925","1,727,408,555",920,1,1
"Nashville-Davidson-Murfreesboro-Franklin, TN MSA","53,905","980,856","1,002,456","1,006,459","13,998,239,087","1,080",1,1
"Natchez, MS-LA MicroSA","1,273","15,715","16,039","16,094","137,936,461",665,1,1
"Natchitoches, LA MicroSA",959,"13,088","13,248","13,437","123,562,594",717,1,1
"New Bern, NC MSA","2,818","44,699","44,728","44,565","470,957,548",811,1,1
"Newberry, SC MicroSA",830,"14,515","14,495","14,497","141,279,534",749,1,1
"New Castle, IN MicroSA",819,"12,969","13,474","13,413","121,978,567",706,1,1
"New Castle, PA MicroSA","1,996","28,962","28,837","28,976","311,102,159",827,1,1
"New Haven-Milford, CT MSA","25,346","363,279","363,930","370,638","5,194,047,241","1,092",1,1
"New Orleans-Metairie, LA MSA","40,893","541,738","547,037","547,042","6,993,183,931",987,1,1
"New Philadelphia-Dover, OH MicroSA","2,322","37,277","37,400","36,952","368,428,875",762,1,1
"Newport, OR MicroSA","1,963","18,965","19,138","19,123","192,135,911",775,1,1
"Newport, TN MicroSA",509,"7,276","7,353","7,886","72,480,497",743,1,1
"Newton, IA MicroSA",951,"11,426","11,404","11,670","113,381,064",758,1,1
"New Ulm, MN MicroSA",824,"14,063","14,243","14,173","150,169,760",816,1,1
"New York-Newark-Jersey City, NY-NJ-PA MSA","646,309","9,460,747","9,403,282","9,564,323","172,002,122,332","1,396",1,1
"Niles-Benton Harbor, MI MSA","3,837","63,112","62,718","61,938","738,430,187",908,1,1
"Nogales, AZ MicroSA","1,153","12,183","12,862","12,761","162,016,599",989,1,1
"Norfolk, NE MicroSA","1,779","25,145","25,211","25,413","265,364,892",808,1,1
"North Platte, NE MicroSA","1,284","14,746","14,715","14,662","149,542,920",782,1,1
"North Port-Sarasota-Bradenton, FL MSA","28,297","291,208","298,267","297,903","3,356,596,970",873,1,1
"North Vernon, IN MicroSA",412,"7,531","7,717","7,764","77,017,410",772,1,1
"North Wilkesboro, NC MicroSA","1,302","20,911","21,307","21,138","204,840,699",746,1,1
"Norwalk, OH MicroSA","1,329","21,822","21,947","21,634","226,831,719",800,1,1
"Norwich-New London, CT MSA","7,781","122,375","122,091","122,910","1,669,438,556","1,049",1,1
"Oak Harbor, WA MicroSA","2,103","17,301","17,216","17,096","182,246,891",815,1,1
"Ocala, FL MSA","8,847","104,447","105,383","105,077","1,001,826,775",734,1,1
"Ocean City, NJ MSA","3,942","56,524","54,912","46,940","478,029,750",697,1,1
"Odessa, TX MSA","4,237","80,818","81,174","81,133","1,290,418,050","1,225",1,1
"Ogden-Clearfield, UT MSA","17,238","267,168","268,037","268,460","2,944,536,090",846,1,1
"Ogdensburg-Massena, NY MicroSA","2,115","33,743","34,359","36,082","403,293,206",893,1,1
"Oil City, PA MicroSA","1,250","17,754","17,801","17,789","179,873,447",778,1,1
"Okeechobee, FL MicroSA","1,053","10,723","11,453","11,443","100,641,178",691,1,1
"Oklahoma City, OK MSA","41,679","612,562","618,420","629,025","7,619,647,336",945,1,1
"Olean, NY MicroSA","1,801","27,804","27,880","29,299","271,774,760",738,1,1
"Olympia-Tumwater, WA MSA","8,780","118,617","118,688","119,489","1,625,199,473","1,051",1,1
"Omaha-Council Bluffs, NE-IA MSA","27,927","482,231","484,770","482,867","6,176,068,507",983,1,1
"Oneonta, NY MicroSA","1,545","23,736","23,747","24,047","260,557,771",841,1,1
"Ontario, OR-ID MicroSA","1,704","18,940","19,284","19,915","180,863,905",718,1,1
"Opelousas, LA MicroSA","1,919","23,942","23,860","23,789","217,938,476",703,1,1
"Orangeburg, SC MicroSA","1,728","28,076","28,460","28,764","277,808,502",752,1,1
"Orlando-Kissimmee-Sanford, FL MSA","77,568","1,247,726","1,271,262","1,269,702","15,040,580,615",916,1,1
"Oshkosh-Neenah, WI MSA","3,911","93,883","93,399","92,619","1,175,062,897",969,1,1
"Oskaloosa, IA MicroSA",644,"7,985","7,863","7,943","80,845,943",784,1,1
"Othello, WA MicroSA",878,"10,596","10,108","9,996","99,387,272",747,1,1
"Ottawa, KS MicroSA",601,"9,002","8,979","9,321","87,761,966",742,1,1
"Ottawa-Peru, IL MicroSA","3,484","55,659","55,851","55,385","619,057,043",856,1,1
"Ottumwa, IA MicroSA","1,129","17,988","17,826","18,094","182,959,632",783,1,1
"Owatonna, MN MicroSA","1,021","21,685","21,857","21,998","245,064,971",863,1,1
"Owensboro, KY MSA","3,288","50,052","52,639","52,727","569,256,278",845,1,1
"Owosso, MI MicroSA","1,167","15,458","15,500","15,786","155,710,553",769,1,1
"Oxford, MS MicroSA","1,350","23,079","24,518","25,242","230,622,505",731,1,1
"Oxford, NC MicroSA",940,"20,388","20,694","20,704","235,436,373",879,1,1
"Oxnard-Thousand Oaks-Ventura, CA MSA","27,925","325,834","328,181","329,564","4,528,736,305","1,063",1,1
"Ozark, AL MicroSA",884,"17,165","17,345","17,265","242,401,321","1,080",1,1
"Paducah, KY-IL MicroSA","3,029","45,242","46,604","46,683","518,882,559",864,1,1
"Pahrump, NV MicroSA",874,"12,118","12,510","12,754","163,733,048","1,011",1,1
"Palatka, FL MicroSA","1,450","15,641","16,411","16,406","154,796,357",737,1,1
