Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Bogalusa, LA MicroSA",795,"10,371","10,347","10,209","91,578,657",683,1,1
"Boise City, ID MSA","22,469","318,034","320,602","324,773","3,609,624,142",865,1,1
"Boone, IA MicroSA",729,"9,045","9,290","9,572","91,307,495",755,1,1
"Boone, NC MicroSA","1,698","23,102","23,492","23,639","205,970,401",677,1,1
"Borger, TX MicroSA",493,"8,181","8,212","8,360","123,960,229","1,156",1,1
"Boston-Cambridge-Newton, MA-NH MSA","168,106","2,663,115","2,688,632","2,719,438","49,887,040,533","1,426",1,1
"Boulder, CO MSA","15,673","181,836","182,946","185,723","2,945,831,356","1,235",1,1
"Bowling Green, KY MSA","4,566","74,347","74,965","74,253","760,335,666",785,1,1
"Bozeman, MT MicroSA","6,876","57,117","58,173","60,301","629,321,363",827,1,1
"Bradford, PA MicroSA","1,180","15,173","15,497","15,526","155,756,028",778,1,1
"Brainerd, MN MicroSA","3,069","38,631","41,220","43,297","388,381,818",728,1,1
"Branson, MO MicroSA","2,690","35,656","36,841","40,049","293,275,122",601,1,1
"Breckenridge, CO MicroSA","2,328","22,130","18,258","20,424","200,069,799",759,1,1
"Bremerton-Silverdale, WA MSA","6,804","88,953","89,876","90,792","1,187,699,059","1,017",1,1
"Brenham, TX MicroSA",965,"14,824","14,863","14,842","143,597,286",744,1,1
"Brevard, NC MicroSA",904,"8,888","9,133","9,455","76,811,046",645,1,1
"Bridgeport-Stamford-Norwalk, CT MSA","35,872","416,972","422,717","429,586","8,184,696,534","1,488",1,1
"Brookhaven, MS MicroSA",816,"12,199","12,330","12,284","112,056,862",702,1,1
"Brookings, OR MicroSA",835,"6,473","6,608","6,757","58,581,096",681,1,1
"Brookings, SD MicroSA","1,066","18,510","18,670","18,905","198,591,451",817,1,1
"Brownsville-Harlingen, TX MSA","6,523","139,325","139,075","140,242","1,157,813,403",638,1,1
"Brownwood, TX MicroSA",910,"15,792","15,893","15,869","149,326,691",725,1,1
"Brunswick, GA MSA","3,055","43,153","43,499","43,786","445,812,779",789,1,1
"Bucyrus, OH MicroSA",926,"12,441","12,565","12,741","116,748,802",714,1,1
"Buffalo-Cheektowaga-Niagara Falls, NY MSA","29,112","539,537","548,019","551,442","6,605,659,191",930,1,1
"Burley, ID MicroSA","1,516","18,716","19,061","19,271","172,965,203",700,1,1
"Burlington, IA-IL MicroSA","1,509","23,087","23,610","23,795","231,641,621",758,1,1
"Burlington, NC MSA","3,480","61,064","61,409","60,912","646,246,985",813,1,1
"Burlington-South Burlington, VT MSA","8,448","120,633","121,712","122,906","1,582,958,561","1,000",1,1
"Butte-Silver Bow, MT MicroSA","1,318","15,764","15,849","16,222","161,845,274",781,1,1
"Cadillac, MI MicroSA","1,129","16,252","16,872","17,211","160,288,745",735,1,1
"Calhoun, GA MicroSA","1,015","23,155","22,602","22,717","230,188,937",776,1,1
"California-Lexington Park, MD MSA","2,166","44,463","44,694","45,219","756,952,465","1,300",1,1
"Cambridge, MD MicroSA",722,"10,695","10,991","11,227","108,042,083",758,1,1
"Cambridge, OH MicroSA",936,"15,290","15,292","15,398","154,439,047",775,1,1
"Camden, AR MicroSA",773,"9,951","10,045","10,020","102,516,254",788,1,1
"Campbellsville, KY MicroSA",734,"11,793","11,803","11,608","102,588,335",672,1,1
"Canon City, CO MicroSA",944,"13,461","13,791","14,090","124,243,528",694,1,1
"Canton, IL MicroSA",668,"8,100","8,234","8,144","68,580,837",647,1,1
"Canton-Massillon, OH MSA","9,156","165,605","167,393","167,982","1,686,144,466",777,1,1
"Cape Coral-Fort Myers, FL MSA","22,284","264,256","261,741","253,149","2,917,195,145",864,1,1
"Cape Girardeau, MO-IL MSA","3,107","44,326","44,417","44,398","447,200,743",775,1,1
"Carbondale-Marion, IL MSA","2,570","52,810","53,054","52,161","527,692,172",771,1,1
"Carlsbad-Artesia, NM MicroSA","1,803","29,955","30,141","30,598","445,873,885","1,135",1,1
"Carson City, NV MSA","2,084","29,907","30,184","30,263","374,242,889",956,1,1
"Casper, WY MSA","3,573","38,204","38,614","39,161","464,868,287",925,1,1
"Cedar City, UT MicroSA","1,656","18,370","18,348","18,131","151,768,246",639,1,1
"Cedar Rapids, IA MSA","8,241","142,351","143,953","146,131","1,844,765,583",984,1,1
"Cedartown, GA MicroSA",622,"11,266","11,270","11,239","106,135,945",725,1,1
"Celina, OH MicroSA","1,106","20,566","20,945","21,153","197,316,825",727,1,1
"Centralia, IL MicroSA",834,"12,925","13,056","13,050","124,516,631",736,1,1
"Centralia, WA MicroSA","2,438","26,136","26,400","26,519","283,102,206",826,1,1
"Chambersburg-Waynesboro, PA MSA","3,304","58,973","59,490","59,281","624,815,998",811,1,1
"Champaign-Urbana, IL MSA","4,802","99,473","99,684","98,917","1,158,828,477",897,1,1
"Charleston, WV MSA","6,265","104,315","105,205","105,868","1,223,203,495",895,1,1
"Charleston-Mattoon, IL MicroSA","1,270","26,571","26,613","26,316","248,033,187",720,1,1
"Charleston-North Charleston, SC MSA","21,093","343,280","345,975","347,593","4,072,651,479",906,1,1
"Charlotte-Concord-Gastonia, NC-SC MSA","70,685","1,179,954","1,188,685","1,190,452","16,087,383,655","1,043",1,1
"Charlottesville, VA MSA","8,415","114,335","114,436","114,171","1,388,263,098",934,1,1
"Chattanooga, TN-GA MSA","12,482","247,737","247,905","249,846","2,837,921,972",878,1,1
"Cheyenne, WY MSA","3,626","45,535","45,867","46,470","530,640,539",888,1,1
"Chicago-Naperville-Elgin, IL-IN-WI MSA","251,634","4,483,629","4,536,532","4,589,372","68,027,789,406","1,154",1,1
"Chico, CA MSA","8,602","84,454","85,270","84,185","877,105,699",797,1,1
"Chillicothe, OH MicroSA","1,371","28,821","29,201","29,375","320,960,146",847,1,1
"Cincinnati, OH-KY-IN MSA","54,775","1,046,779","1,057,260","1,064,468","13,712,216,501",999,1,1
"Claremont-Lebanon, NH-VT MicroSA","7,606","96,952","98,202","100,428","1,223,031,934",955,1,1
"Clarksburg, WV MicroSA","2,515","41,993","42,364","42,656","518,581,269",942,1,1
"Clarksdale, MS MicroSA",616,"7,612","7,675","7,671","64,387,096",647,1,1
"Clarksville, TN-KY MSA","5,165","88,706","89,043","88,674","870,778,685",754,1,1
"Clearlake, CA MicroSA","3,212","16,381","16,702","16,869","157,727,103",729,1,1
"Cleveland, MS MicroSA",829,"11,185","11,093","11,003","99,019,180",687,1,1
"Cleveland, TN MSA","2,164","43,924","44,014","44,361","456,356,220",796,1,1
"Cleveland-Elyria, OH MSA","55,612","1,010,838","1,023,776","1,031,930","13,155,743,601",990,1,1
"Clewiston, FL MicroSA",872,"12,545","12,482","10,762","115,685,320",746,1,1
"Clinton, IA MicroSA","1,417","20,860","21,034","21,013","203,855,634",748,1,1
"Clovis, NM MicroSA","1,243","17,064","17,108","16,888","154,594,186",699,1,1
"Coamo, PR MicroSA",282,"3,195","3,177","3,189","16,349,933",395,1,1
"Coco, PR MicroSA",194,"3,524","3,527","3,431","20,694,637",456,1,1
"Coeur d'Alene, ID MSA","5,422","61,664","63,407","64,310","603,914,337",736,1,1
"Coffeyville, KS MicroSA","1,714","14,464","14,576","14,876","129,598,621",681,1,1
"Coldwater, MI MicroSA",773,"14,443","14,646","14,732","147,860,990",779,1,1
"College Station-Bryan, TX MSA","5,369","114,139","113,847","110,477","1,171,965,236",799,1,1
"Colorado Springs, CO MSA","21,170","281,439","284,052","286,574","3,435,560,416",930,1,1
"Columbia, MO MSA","4,801","94,738","94,670","93,461","1,022,754,260",834,1,1
"Columbia, SC MSA","19,140","376,936","377,247","376,859","4,086,147,531",834,1,1
"Columbus, GA-AL MSA","6,087","116,352","116,953","117,331","1,180,235,387",777,1,1
"Columbus, IN MSA","1,930","50,971","51,305","51,775","658,593,944",987,1,1
"Columbus, MS MicroSA","1,562","25,283","25,284","25,037","256,191,248",782,1,1
"Columbus, NE MicroSA","1,191","18,945","18,941","19,236","200,389,212",810,1,1
"Columbus, OH MSA","48,783","1,023,424","1,035,758","1,039,757","13,260,436,464",987,1,1
"Concord, NH MicroSA","5,178","76,941","77,922","78,175","997,421,764",988,1,1
"Connersville, IN MicroSA",422,"6,401","6,411","6,355","57,085,688",687,1,1
"Cookeville, TN MicroSA","2,477","43,259","43,075","42,915","410,178,850",732,1,1
"Coos Bay, OR MicroSA","1,958","23,007","23,383","23,528","225,768,055",745,1,1
"Cordele, GA MicroSA",566,"8,102","8,180","8,268","74,232,069",698,1,1
"Corinth, MS MicroSA",793,"14,712","14,768","14,077","127,411,860",675,1,1
"Cornelia, GA MicroSA",869,"14,568","14,626","14,568","138,061,863",728,1,1
"Corning, NY MicroSA","2,135","36,982","37,408","38,353","514,423,328","1,053",1,1
"Corpus Christi, TX MSA","10,101","188,587","189,073","189,668","2,178,750,884",886,1,1
"Corsicana, TX MicroSA",978,"16,861","17,048","16,701","160,164,031",730,1,1
"Cortland, NY MicroSA","1,105","18,227","18,368","17,932","190,903,618",808,1,1
"Corvallis, OR MSA","2,754","38,475","38,844","38,796","481,940,569",958,1,1
"Coshocton, OH MicroSA",721,"9,985","10,163","10,203","93,905,011",714,1,1
"Craig, CO MicroSA",467,"4,716","4,856","4,916","58,090,430",925,1,1
"Crawfordsville, IN MicroSA",843,"15,278","15,358","15,231","164,936,456",830,1,1
"Crescent City, CA MicroSA",808,"8,200","8,349","8,479","79,000,080",728,1,1
"Crestview-Fort Walton Beach-Destin, FL MSA","9,264","111,706","112,587","111,557","1,236,315,198",849,1,1
"Crossville, TN MicroSA","1,147","17,893","18,004","18,155","153,563,276",656,1,1
"Cullman, AL MicroSA","1,844","28,997","29,209","29,123","274,658,953",726,1,1
"Cullowhee, NC MicroSA","1,051","13,618","13,988","13,888","126,477,707",703,1,1
"Cumberland, MD-WV MSA","2,110","37,039","37,349","37,155","372,600,942",771,1,1
"Dallas-Fort Worth-Arlington, TX MSA","181,422","3,502,551","3,525,121","3,546,302","52,335,855,866","1,142",1,1
"Dalton, GA MSA","2,666","65,044","65,414","65,781","679,137,254",799,1,1
"Danville, IL MSA","1,367","26,742","26,843","26,682","278,470,852",801,1,1
"Danville, KY MicroSA","1,255","18,371","18,510","18,584","181,308,191",754,1,1
"Danville, VA MicroSA","3,224","38,590","38,874","38,842","351,998,335",698,1,1
"Daphne-Fairhope-Foley, AL MSA","6,249","74,192","75,685","77,577","679,743,029",690,1,1
"Davenport-Moline-Rock Island, IA-IL MSA","9,934","181,484","183,583","185,185","2,095,079,826",879,1,1
"Dayton, OH MSA","17,705","370,310","373,412","372,969","4,451,995,550",920,1,1
"Dayton, TN MicroSA",499,"10,630","10,637","10,687","113,565,407",820,1,1
"Decatur, AL MSA","3,221","52,790","53,313","53,738","576,721,233",833,1,1
"Decatur, IL MSA","2,185","49,546","50,146","50,124","626,334,242",965,1,1
"Decatur, IN MicroSA",701,"13,847","13,990","13,852","128,794,671",713,1,1
"Defiance, OH MicroSA",862,"15,646","15,797","15,705","161,264,462",789,1,1
"Del Rio, TX MicroSA",912,"17,877","17,933","17,994","164,062,421",704,1,1
"Deltona-Daytona Beach-Ormond Beach, FL MSA","17,001","198,694","198,194","193,658","1,950,811,285",762,1,1
"Deming, NM MicroSA",535,"7,308","7,635","8,121","65,655,748",657,1,1
"Denver-Aurora-Lakewood, CO MSA","104,738","1,472,058","1,481,130","1,500,277","22,848,961,600","1,184",1,1
"DeRidder, LA MicroSA",726,"8,335","8,417","8,110","84,201,891",782,1,1
"Des Moines-West Des Moines, IA MSA","22,191","364,216","368,885","371,676","4,922,178,607","1,028",1,1
"Detroit-Warren-Dearborn, MI MSA","97,006","1,903,916","1,928,606","1,944,036","27,550,725,820","1,101",1,1
"Dickinson, ND MicroSA","1,431","18,965","19,530","19,985","294,229,347","1,161",1,1
"Dixon, IL MicroSA",705,"13,270","13,153","13,199","144,472,299",841,1,1
"Dodge City, KS MicroSA",843,"17,097","17,136","17,037","171,885,378",774,1,1
"Dothan, AL MSA","3,811","56,397","56,455","56,730","562,083,464",765,1,1
"Douglas, GA MicroSA",917,"17,575","17,704","17,736","153,715,850",669,1,1
"Dover, DE MSA","4,201","67,011","67,715","67,619","704,671,302",804,1,1
"Dublin, GA MicroSA","1,185","20,071","20,281","20,253","198,099,187",754,1,1
"DuBois, PA MicroSA","2,167","29,837","30,234","30,430","296,974,174",757,1,1
"Dubuque, IA MSA","3,300","58,506","59,635","60,142","645,059,057",835,1,1
"Duluth, MN-WI MSA","7,245","127,017","129,264","130,806","1,451,483,982",865,1,1
"Dumas, TX MicroSA",553,"10,843","10,891","10,954","122,570,084",865,1,1
"Duncan, OK MicroSA","1,143","14,271","14,427","14,517","151,746,176",810,1,1
"Dunn, NC MicroSA","1,760","25,477","25,649","25,394","221,768,660",669,1,1
"Durango, CO MicroSA","2,666","26,176","26,496","26,968","291,381,421",844,1,1
"Durant, OK MicroSA",964,"17,944","17,967","19,021","172,353,508",724,1,1
"Durham-Chapel Hill, NC MSA","14,764","300,514","306,065","303,737","4,601,730,316","1,167",1,1
"Dyersburg, TN MicroSA",845,"15,319","15,263","15,378","149,257,841",749,1,1
"Eagle Pass, TX MicroSA",880,"17,921","18,109","18,044","148,088,923",632,1,1
"Easton, MD MicroSA","1,555","19,227","19,546","20,004","206,341,930",810,1,1
"East Stroudsburg, PA MSA","3,560","55,608","56,286","57,629","582,388,298",793,1,1
"Eau Claire, WI MSA","4,486","82,920","83,635","83,700","870,889,054",803,1,1
"Edwards, CO MicroSA","3,529","33,592","29,225","32,527","346,694,215",839,1,1
"Effingham, IL MicroSA","1,197","22,053","22,224","22,272","228,677,083",793,1,1
"El Campo, TX MicroSA","1,180","15,775","15,843","15,920","152,462,808",740,1,1
"El Centro, CA MSA","7,527","62,705","64,802","65,107","627,478,770",752,1,1
"El Dorado, AR MicroSA","1,309","17,356","17,553","17,546","209,128,689",920,1,1
"Elizabeth City, NC MicroSA","1,431","18,981","19,111","19,078","177,222,833",715,1,1
"Elizabethtown-Fort Knox, KY MSA","3,668","55,150","55,158","55,395","574,371,864",800,1,1
"Elk City, OK MicroSA",823,"10,183","10,347","10,313","126,319,401",945,1,1
"Elkhart-Goshen, IN MSA","4,727","137,993","138,944","139,898","1,696,869,581",939,1,1
"Elkins, WV MicroSA",863,"11,232","11,410","11,495","101,054,571",683,1,1
"Elko, NV MicroSA","1,405","26,703","27,270","27,564","392,142,315","1,110",1,1
"Ellensburg, WA MicroSA","1,430","15,356","15,373","15,735","162,820,848",809,1,1
"Elmira, NY MSA","1,923","35,086","35,397","35,951","412,457,700",894,1,1
"El Paso, TX MSA","15,385","306,787","308,045","305,520","2,927,902,721",734,1,1
"Emporia, KS MicroSA",845,"15,114","15,121","14,991","134,059,103",684,1,1
"Enid, OK MicroSA","1,743","24,136","24,349","24,579","261,976,559",827,1,1
"Enterprise, AL MicroSA","1,071","15,802","15,877","15,907","135,293,581",656,1,1
"Erie, PA MSA","6,931","121,260","122,964","123,602","1,265,828,862",794,1,1
"Escanaba, MI MicroSA",993,"13,451","14,056","14,103","133,630,476",741,1,1
"Espanola, NM MicroSA",841,"9,902","10,028","10,193","88,381,128",677,1,1
"Eugene, OR MSA","12,276","156,241","157,754","158,390","1,705,089,360",833,1,1
"Eureka-Arcata-Fortuna, CA MicroSA","5,703","50,104","50,731","50,826","505,518,082",769,1,1
"Evanston, WY MicroSA",778,"8,170","8,267","8,411","83,113,045",772,1,1
"Evansville, IN-KY MSA","7,638","152,965","153,670","154,559","1,687,133,539",844,1,1
"Fairbanks, AK MSA","2,268","36,036","37,625","36,959","482,011,933","1,006",1,1
"Fairfield, IA MicroSA",785,"7,670","7,796","7,894","76,335,808",754,1,1
"Fairmont, WV MicroSA","1,351","17,916","17,951","17,681","193,348,003",833,1,1
"Fallon, NV MicroSA",640,"8,491","8,445","8,386","100,976,424",920,1,1
"Fargo, ND-MN MSA","8,723","135,390","138,069","138,171","1,652,736,796",927,1,1
"Faribault-Northfield, MN MicroSA","1,590","25,128","25,744","26,139","294,287,723",882,1,1
"Farmington, MO MicroSA","1,866","23,523","23,658","23,994","192,009,152",623,1,1
"Farmington, NM MSA","2,955","47,609","47,762","47,604","538,916,107",870,1,1
"Fayetteville, NC MSA","6,761","128,786","129,662","129,055","1,359,308,685",810,1,1
"Fayetteville-Springdale-Rogers, AR-MO MSA","13,367","238,766","239,619","239,283","2,923,409,752",940,1,1
"Fergus Falls, MN MicroSA","1,791","22,374","23,671","24,354","225,167,801",738,1,1
"Fernley, NV MicroSA","1,041","11,986","12,122","12,229","123,979,085",787,1,1
"Findlay, OH MicroSA","1,825","45,555","45,905","45,985","548,560,215",921,1,1
"Fitzgerald, GA MicroSA",330,"5,527","5,599","5,601","45,980,286",634,1,1
"Flagstaff, AZ MSA","3,359","62,660","63,617","63,058","662,914,150",808,1,1
"Flint, MI MSA","6,828","133,323","134,801","136,363","1,508,084,165",860,1,1
"Florence, SC MSA","4,225","85,490","86,109","86,084","868,486,262",778,1,1
"Florence-Muscle Shoals, AL MSA","3,405","53,690","53,746","53,744","516,565,724",740,1,1
"Fond du Lac, WI MSA","2,377","46,738","47,236","48,211","525,808,136",853,1,1
"Forest City, NC MicroSA","1,289","18,395","18,511","18,380","158,232,674",660,1,1
"Forrest City, AR MicroSA",714,"7,433","7,442","7,480","69,776,586",720,1,1
"Fort Collins, CO MSA","12,499","160,748","162,476","165,607","1,972,090,802",931,1,1
"Fort Dodge, IA MicroSA","1,204","18,083","18,405","18,457","201,500,281",846,1,1
"Fort Leonard Wood, MO MicroSA",823,"13,366","13,343","13,236","125,451,143",725,1,1
"Fort Madison-Keokuk, IA-IL-MO MicroSA","1,663","20,926","21,133","21,146","209,928,416",766,1,1
"Fort Morgan, CO MicroSA",818,"12,483","12,499","12,654","137,889,908",845,1,1
"Fort Polk South, LA MicroSA",933,"12,772","12,713","12,791","127,752,197",770,1,1
"Fort Smith, AR-OK MSA","6,623","107,208","107,311","106,571","1,043,444,213",750,1,1
"Fort Wayne, IN MSA","10,172","209,843","213,115","213,282","2,335,097,116",847,1,1
"Frankfort, IN MicroSA",594,"10,800","10,945","11,114","107,139,227",752,1,1
"Frankfort, KY MicroSA","2,412","36,440","36,133","37,328","389,201,961",817,1,1
"Fredericksburg, TX MicroSA","1,093","10,716","10,833","11,000","104,077,434",738,1,1
"Freeport, IL MicroSA","1,043","17,356","17,674","17,832","179,187,264",782,1,1
"Fremont, NE MicroSA","1,198","17,250","17,394","17,551","164,737,025",728,1,1
"Fremont, OH MicroSA","1,406","26,186","26,318","26,202","266,249,454",781,1,1
"Fresno, CA MSA","36,038","387,158","396,190","400,637","4,255,031,535",829,1,1
"Gadsden, AL MSA","2,090","36,298","36,402","36,518","327,684,662",692,1,1
"Gaffney, SC MicroSA",869,"21,392","21,354","21,644","185,989,932",667,1,1
"Gainesville, FL MSA","7,529","136,324","135,226","133,277","1,529,423,787",872,1,1
"Gainesville, GA MSA","4,416","86,780","87,395","87,734","1,028,418,753",906,1,1
"Gainesville, TX MicroSA",999,"14,301","14,476","14,558","163,693,831",872,1,1
"Galesburg, IL MicroSA","1,034","17,850","18,067","18,149","154,291,899",659,1,1
"Gallup, NM MicroSA","1,265","20,845","20,796","20,487","185,571,641",689,1,1
"Garden City, KS MicroSA","1,231","20,770","20,994","21,228","206,800,421",758,1,1
"Gardnerville Ranchos, NV MicroSA","1,817","19,427","19,529","20,236","220,475,014",860,1,1
"Georgetown, SC MicroSA","1,838","23,849","24,291","24,704","229,487,073",727,1,1
"Gettysburg, PA MSA","2,185","34,882","35,321","34,883","360,216,815",791,1,1
"Gillette, WY MicroSA","1,817","24,812","25,227","25,107","354,788,374","1,090",1,1
"Glasgow, KY MicroSA","1,219","18,759","18,929","19,026","175,603,800",715,1,1
"Glens Falls, NY MSA","3,640","51,748","54,199","57,486","583,201,808",823,1,1
"Glenwood Springs, CO MicroSA","4,507","42,203","39,430","43,480","515,311,892",950,1,1
"Gloversville, NY MicroSA","1,225","16,808","17,191","17,384","175,008,439",786,1,1
"Goldsboro, NC MSA","2,268","41,790","42,286","42,152","387,086,601",708,1,1
"Grand Forks, ND-MN MSA","3,255","52,085","52,791","53,206","596,328,915",871,1,1
"Grand Island, NE MSA","3,054","42,266","42,714","42,975","424,058,339",765,1,1
"Grand Junction, CO MSA","4,971","62,437","63,146","63,203","671,506,264",821,1,1
"Grand Rapids-Wyoming, MI MSA","22,167","558,747","567,405","570,284","6,538,866,579",889,1,1
"Grants, NM MicroSA",488,"7,669","7,703","7,293","70,181,460",715,1,1
"Grants Pass, OR MSA","2,599","27,445","28,054","28,230","258,931,681",714,1,1
"Great Bend, KS MicroSA",958,"11,906","11,917","12,033","111,064,551",715,1,1
"Great Falls, MT MSA","2,820","35,423","35,954","36,232","359,064,748",770,1,1
"Greeley, CO MSA","7,589","109,805","110,376","110,864","1,369,467,830",955,1,1
"Green Bay, WI MSA","8,421","173,312","175,601","178,345","2,010,368,256",880,1,1
"Greeneville, TN MicroSA","1,203","25,493","25,507","25,317","246,433,838",745,1,1
"Greenfield Town, MA MicroSA","2,521","26,755","27,160","27,534","280,671,325",795,1,1
"Greensboro-High Point, NC MSA","18,611","352,734","353,633","351,110","3,942,709,918",860,1,1
"Greensburg, IN MicroSA",650,"14,035","14,214","14,152","166,397,611",906,1,1
"Greenville, MS MicroSA","1,265","16,630","16,789","16,807","139,056,935",639,1,1
"Greenville, NC MSA","3,811","77,120","77,179","76,641","831,606,278",831,1,1
"Greenville, OH MicroSA","1,214","18,445","18,615","18,985","173,027,054",712,1,1
"Greenville-Anderson-Mauldin, SC MSA","21,119","399,530","400,881","401,826","4,491,133,157",862,1,1
"Greenwood, MS MicroSA",959,"15,761","15,844","15,742","131,859,473",643,1,1
"Greenwood, SC MicroSA","1,754","34,143","34,363","34,226","343,474,527",772,1,1
"Grenada, MS MicroSA",573,"10,809","10,608","10,597","92,515,667",667,1,1
"Guayama, PR MSA",625,"13,497","13,498","13,277","85,424,251",490,1,1
"Gulfport-Biloxi-Pascagoula, MS MSA","7,926","148,522","149,109","148,962","1,599,982,074",827,1,1
"Guymon, OK MicroSA",560,"9,683","9,814","9,856","99,911,232",785,1,1
"Hagerstown-Martinsburg, MD-WV MSA","5,588","100,403","101,001","101,509","1,086,622,718",828,1,1
"Hailey, ID MicroSA","1,862","14,479","14,571","15,662","149,932,562",774,1,1
"Hammond, LA MSA","2,990","43,419","43,715","43,231","384,576,593",681,1,1
"Hanford-Corcoran, CA MSA","4,022","47,712","49,019","47,948","505,570,439",806,1,1
"Hannibal, MO MicroSA","1,188","16,724","16,828","17,014","162,079,286",740,1,1
"Harrisburg-Carlisle, PA MSA","14,946","324,919","328,081","331,361","4,205,994,869",986,1,1
"Harrison, AR MicroSA","1,110","15,182","15,277","15,269","145,671,295",735,1,1
"Harrisonburg, VA MSA","3,538","64,572","64,092","64,070","643,666,983",771,1,1
"Hartford-West Hartford-East Hartford, CT MSA","37,032","616,817","624,913","631,027","9,572,383,872","1,180",1,1
"Hastings, NE MicroSA","1,169","15,221","15,542","15,745","147,495,539",732,1,1
"Hattiesburg, MS MSA","3,492","61,349","61,219","61,095","563,702,746",708,1,1
"Hays, KS MicroSA","1,115","15,145","15,234","15,409","143,952,654",726,1,1
"Heber, UT MicroSA","1,153","9,048","9,253","9,608","88,837,911",735,1,1
"Helena, MT MicroSA","3,337","37,847","38,550","39,136","430,885,015",861,1,1
"Helena-West Helena, AR MicroSA",755,"5,548","5,609","5,547","46,855,535",647,1,1
"Henderson, NC MicroSA",841,"14,458","14,446","14,212","123,265,280",660,1,1
"Hereford, TX MicroSA",507,"7,561","7,621","7,648","76,845,008",777,1,1
"Hermiston-Pendleton, OR MicroSA","2,622","36,987","37,727","38,921","399,754,553",812,1,1
"Hickory-Lenoir-Morganton, NC MSA","7,804","151,466","152,787","152,473","1,517,018,001",767,1,1
"Hillsdale, MI MicroSA",760,"12,552","12,788","12,968","135,791,735",818,1,1
"Hilo, HI MicroSA","5,506","71,737","71,575","71,069","766,545,460",825,1,1
"Hilton Head Island-Bluffton-Beaufort, SC MSA","6,404","77,752","78,573","80,534","745,559,411",726,1,1
"Hinesville, GA MSA",938,"19,738","19,770","19,548","195,279,188",763,1,1
"Hobbs, NM MicroSA","2,017","31,530","31,663","32,050","421,686,340","1,022",1,1
"Holland, MI MicroSA","2,199","38,403","39,700","40,607","443,808,089",863,1,1
"Homosassa Springs, FL MSA","3,139","32,728","32,729","32,347","298,013,406",703,1,1
"Hood River, OR MicroSA","1,376","13,772","13,611","14,347","139,104,826",769,1,1
"Hot Springs, AR MSA","3,073","37,835","37,273","37,783","340,071,564",695,1,1
"Houghton, MI MicroSA",928,"11,064","11,260","11,613","117,862,948",801,1,1
"Houma-Thibodaux, LA MSA","5,253","83,941","84,504","85,010","1,036,538,256",944,1,1
"Houston-The Woodlands-Sugar Land, TX MSA","157,070","2,946,763","2,963,591","2,973,872","46,533,044,315","1,209",1,1
"Hudson, NY MicroSA","2,031","21,738","22,268","22,921","229,194,394",790,1,1
"Huntingdon, PA MicroSA",971,"12,572","12,773","12,797","125,763,586",761,1,1
"Huntington, IN MicroSA",876,"13,747","13,870","13,494","131,986,491",741,1,1
"Huntington-Ashland, WV-KY-OH MSA","8,304","128,132","128,956","127,953","1,400,486,138",839,1,1
"Huntsville, AL MSA","11,117","223,545","224,087","224,223","3,150,247,909","1,082",1,1
"Huntsville, TX MicroSA","1,305","26,895","27,005","27,101","269,393,175",767,1,1
"Huron, SD MicroSA",667,"8,493","8,866","9,064","85,180,367",744,1,1
"Hutchinson, KS MicroSA","1,619","26,828","27,066","27,137","254,099,454",724,1,1
"Hutchinson, MN MicroSA",944,"16,189","16,653","16,915","191,674,936",889,1,1
"Idaho Falls, ID MSA","4,757","65,880","66,879","67,986","722,118,090",830,1,1
"Indiana, PA MicroSA","1,962","29,930","30,129","29,089","327,243,563",847,1,1
"Indianapolis-Carmel-Anderson, IN MSA","48,682","1,002,801","1,015,024","1,017,565","12,647,429,295",962,1,1
"Indianola, MS MicroSA",554,"8,292","8,394","8,387","65,442,634",602,1,1
"Ionia, MI MicroSA",995,"19,653","20,014","20,447","175,703,046",674,1,1
"Iowa City, IA MSA","5,059","92,797","92,856","92,867","1,150,777,098",953,1,1
"Iron Mountain, MI-WI MicroSA",963,"14,715","15,281","15,435","166,408,585",845,1,1
"Ithaca, NY MSA","2,637","50,832","51,304","51,295","673,118,342","1,012",1,1
"Jackson, MI MSA","2,613","57,252","58,205","57,995","695,215,904",925,1,1
"Jackson, MS MSA","14,543","258,416","258,949","258,830","2,746,596,256",817,1,1
"Jackson, OH MicroSA",711,"10,352","10,458","10,227","88,690,708",659,1,1
"Jackson, TN MSA","3,039","66,483","66,783","66,783","699,143,207",807,1,1
"Jackson, WY-ID MicroSA","2,940","21,413","23,335","27,620","259,310,033",827,1,1
"Jacksonville, FL MSA","44,067","671,525","674,223","667,793","8,150,919,588",934,1,1
"Jacksonville, IL MicroSA",844,"14,974","15,141","14,915","146,458,595",751,1,1
"Jacksonville, NC MSA","3,142","49,240","49,465","49,008","425,226,257",664,1,1
"Jacksonville, TX MicroSA",844,"14,672","14,616","14,643","129,574,725",681,1,1
"Jamestown, ND MicroSA",837,"11,051","11,323","11,311","119,988,064",822,1,1
"Jamestown-Dunkirk-Fredonia, NY MicroSA","3,121","48,034","49,678","50,087","498,566,735",778,1,1
"Janesville-Beloit, WI MSA","3,509","66,893","67,416","68,449","746,349,441",849,1,1
"Jasper, IN MicroSA","1,481","31,664","32,121","32,266","333,313,923",801,1,1
"Jayuya, PR MicroSA",156,"2,684","2,699","2,658","17,447,068",501,1,1
