Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Karnes County, Texas",409,"6,657","6,662","6,742","93,409,732","1,075",1,1
"Kaufman County, Texas","2,154","32,014","32,166","32,205","343,899,180",823,1,1
"Kendall County, Texas","1,584","17,364","17,556","17,682","215,226,141",944,1,1
"Kenedy County, Texas",32,564,553,541,"9,553,776","1,330",1,1
"Kent County, Texas",36,296,300,299,"2,679,935",691,1,1
"Kerr County, Texas","1,550","18,582","18,889","18,883","202,359,384",829,1,1
"Kimble County, Texas",180,"1,271","1,265","1,316","9,974,545",598,1,1
"King County, Texas",24,139,145,135,"1,439,392",793,1,1
"Kinney County, Texas",82,"1,021","1,022","1,045","11,830,563",884,1,1
"Kleberg County, Texas",629,"12,014","12,227","11,774","119,502,485",766,1,1
"Knox County, Texas",154,"1,090","1,097","1,110","11,302,168",791,1,1
"Lamar County, Texas","1,253","21,898","21,889","21,829","235,098,244",827,1,1
"Lamb County, Texas",448,"4,019","4,040","4,072","42,202,486",803,1,1
"Lampasas County, Texas",458,"4,686","4,697","4,656","41,445,676",681,1,1
"La Salle County, Texas",196,"3,552","3,573","3,550","59,044,588","1,276",1,1
"Lavaca County, Texas",500,"5,546","5,554","5,623","56,164,845",775,1,1
"Lee County, Texas",433,"8,395","8,431","8,120","112,681,462","1,042",1,1
"Leon County, Texas",441,"5,010","4,968","5,079","66,409,480","1,018",1,1
"Liberty County, Texas","1,216","18,680","18,614","18,254","218,443,320",908,1,1
"Limestone County, Texas",402,"8,034","8,078","8,156","92,200,173",877,1,1
"Lipscomb County, Texas",110,"1,413","1,391","1,365","15,067,993",834,1,1
"Live Oak County, Texas",315,"4,038","4,078","4,166","59,314,931","1,114",1,1
"Llano County, Texas",560,"4,685","4,814","4,923","46,267,557",740,1,1
"Loving County, Texas",21,236,265,276,"4,810,548","1,429",1,1
"Lubbock County, Texas","7,816","142,078","142,311","141,426","1,570,025,103",851,1,1
"Lynn County, Texas",232,"1,487","1,481","1,466","17,222,101",896,1,1
"McCulloch County, Texas",287,"2,686","2,573","2,569","27,462,319",810,1,1
"McLennan County, Texas","5,444","112,630","112,986","113,473","1,287,841,926",876,1,1
"McMullen County, Texas",83,535,532,550,"7,616,170","1,087",1,1
"Madison County, Texas",307,"4,415","4,375","4,376","42,482,749",745,1,1
"Marion County, Texas",158,"1,993","2,000","1,993","16,920,253",652,1,1
"Martin County, Texas",234,"2,845","2,908","2,946","43,017,048","1,141",1,1
"Mason County, Texas",168,"1,073","1,079","1,118","9,055,701",639,1,1
"Matagorda County, Texas",854,"10,847","10,884","10,813","143,979,087","1,021",1,1
"Maverick County, Texas",870,"18,391","18,587","18,478","155,755,732",648,1,1
"Medina County, Texas",852,"10,031","10,042","10,205","95,896,065",731,1,1
"Menard County, Texas",84,440,445,453,"3,069,201",529,1,1
"Midland County, Texas","6,031","108,426","108,371","108,862","2,046,268,977","1,450",1,1
"Milam County, Texas",481,"5,227","5,251","5,308","52,305,111",765,1,1
"Mills County, Texas",145,"1,248","1,248","1,270","10,904,121",668,1,1
"Mitchell County, Texas",194,"1,945","1,969","1,956","20,016,057",787,1,1
"Montague County, Texas",503,"4,880","5,016","5,038","51,241,895",792,1,1
"Montgomery County, Texas","12,289","192,471","193,258","192,375","2,692,810,850","1,075",1,1
"Moore County, Texas",563,"11,234","11,317","11,476","130,619,351",886,1,1
"Morris County, Texas",243,"3,796","3,820","3,822","51,617,975","1,041",1,1
"Motley County, Texas",64,324,316,325,"2,341,069",560,1,1
"Nacogdoches County, Texas","1,425","22,327","22,310","22,069","212,272,768",734,1,1
"Navarro County, Texas","1,007","16,955","17,272","17,263","166,776,863",747,1,1
"Newton County, Texas",139,"1,263","1,242","1,244","11,606,889",714,1,1
"Nolan County, Texas",410,"6,168","6,190","6,395","69,011,851",849,1,1
"Nueces County, Texas","8,359","165,135","165,447","165,369","1,990,653,190",926,1,1
"Ochiltree County, Texas",405,"4,456","4,453","4,466","55,500,403",958,1,1
"Oldham County, Texas",104,"1,023","1,061","1,064","10,741,407",787,1,1
"Orange County, Texas","1,406","23,183","23,198","23,148","306,442,210","1,017",1,1
"Palo Pinto County, Texas",713,"8,787","8,902","8,960","98,641,753",854,1,1
"Panola County, Texas",555,"8,529","8,361","8,372","102,625,903",937,1,1
"Parker County, Texas","2,987","35,033","35,314","35,376","390,433,099",852,1,1
"Parmer County, Texas",324,"5,748","5,805","5,873","63,130,413",836,1,1
"Pecos County, Texas",466,"5,723","5,718","5,833","69,472,962",928,1,1
"Polk County, Texas",836,"11,512","11,509","11,541","114,832,336",767,1,1
"Potter County, Texas","4,018","77,617","77,798","77,152","895,032,729",888,1,1
"Presidio County, Texas",188,"2,191","2,166","2,220","22,403,422",786,1,1
"Rains County, Texas",228,"2,202","2,095","2,044","18,095,048",659,1,1
"Randall County, Texas","2,478","32,632","33,054","32,747","347,186,121",814,1,1
"Reagan County, Texas",161,"2,136","2,122","2,147","40,000,777","1,441",1,1
"Real County, Texas",105,769,772,921,"5,280,639",495,1,1
"Red River County, Texas",252,"2,687","2,695","2,683","24,612,084",704,1,1
"Reeves County, Texas",452,"8,955","9,300","9,542","151,955,238","1,262",1,1
"Refugio County, Texas",201,"2,343","2,382","2,358","24,365,051",794,1,1
"Roberts County, Texas",47,236,242,259,"2,571,517",805,1,1
"Robertson County, Texas",354,"4,388","4,359","4,374","47,940,622",843,1,1
"Rockwall County, Texas","2,635","31,974","32,577","32,794","338,209,811",802,1,1
"Runnels County, Texas",282,"2,891","2,931","2,951","26,008,548",684,1,1
"Rusk County, Texas",875,"13,828","13,793","13,763","150,314,283",838,1,1
"Sabine County, Texas",206,"2,486","2,510","2,518","21,958,931",674,1,1
"San Augustine County, Texas",163,"2,205","2,126","2,137","23,754,891",848,1,1
"San Jacinto County, Texas",265,"2,181","2,205","2,192","19,536,219",685,1,1
"San Patricio County, Texas","1,145","18,612","18,652","18,695","217,304,846",896,1,1
"San Saba County, Texas",207,"1,893","1,827","1,846","18,374,378",762,1,1
"Schleicher County, Texas",95,766,766,779,"8,881,783",887,1,1
"Scurry County, Texas",505,"6,474","6,620","6,622","91,722,501","1,074",1,1
"Shackelford County, Texas",169,"1,333","1,326","1,369","18,574,622","1,064",1,1
"Shelby County, Texas",578,"8,408","8,547","8,656","85,055,791",766,1,1
"Sherman County, Texas",123,"1,038","1,050","1,093","14,130,280","1,025",1,1
"Smith County, Texas","6,424","104,572","105,292","105,091","1,199,561,385",879,1,1
"Somervell County, Texas",227,"3,629","3,664","3,707","58,481,494","1,227",1,1
"Starr County, Texas",615,"15,664","15,592","15,101","116,325,582",579,1,1
"Stephens County, Texas",310,"3,386","3,337","3,314","32,095,257",738,1,1
"Sterling County, Texas",93,520,528,544,"5,796,742",840,1,1
"Stonewall County, Texas",76,477,498,515,"4,989,554",773,1,1
"Sutton County, Texas",186,"1,904","1,916","1,944","31,944,084","1,279",1,1
"Swisher County, Texas",199,"1,863","1,877","1,886","20,010,177",821,1,1
"Tarrant County, Texas","45,421","912,161","918,194","921,986","12,854,260,239","1,078",1,1
"Taylor County, Texas","3,688","64,070","64,356","64,281","689,870,341",826,1,1
"Terrell County, Texas",52,271,287,293,"2,727,792",740,1,1
"Terry County, Texas",386,"3,671","3,696","3,672","42,295,148",884,1,1
"Throckmorton County, Texas",69,386,394,400,"2,934,206",574,1,1
"Titus County, Texas",900,"16,057","16,116","16,225","151,029,604",720,1,1
"Tom Green County, Texas","2,953","48,135","47,780","47,879","530,552,597",851,1,1
"Travis County, Texas","43,502","773,997","776,741","782,081","13,024,560,703","1,288",1,1
"Trinity County, Texas",214,"2,206","2,270","2,290","19,096,511",651,1,1
"Tyler County, Texas",338,"3,924","3,921","3,984","34,563,697",674,1,1
"Upshur County, Texas",594,"7,146","7,175","7,266","70,017,107",748,1,1
"Upton County, Texas",113,"1,705","1,698","1,749","31,484,045","1,410",1,1
"Uvalde County, Texas",713,"9,804","10,113","10,299","87,765,906",670,1,1
"Val Verde County, Texas",925,"18,526","18,688","18,794","172,633,946",711,1,1
"Van Zandt County, Texas","1,046","11,394","11,436","11,733","101,898,956",680,1,1
"Victoria County, Texas","2,468","39,026","39,299","39,226","460,396,398",904,1,1
"Walker County, Texas","1,116","25,256","25,073","24,954","259,369,867",795,1,1
"Waller County, Texas",891,"19,557","19,695","19,395","222,017,956",874,1,1
"Ward County, Texas",413,"6,349","6,403","6,385","103,973,237","1,254",1,1
"Washington County, Texas",970,"15,096","15,095","15,145","152,066,547",774,1,1
"Webb County, Texas","5,609","103,806","104,488","104,288","943,842,378",697,1,1
"Wharton County, Texas","1,175","16,281","16,444","16,484","167,894,160",787,1,1
"Wheeler County, Texas",214,"1,931","1,962","1,991","23,427,557",919,1,1
"Wichita County, Texas","3,266","54,714","54,821","55,255","554,439,458",776,1,1
"Wilbarger County, Texas",342,"5,919","5,889","5,911","56,188,343",732,1,1
"Willacy County, Texas",313,"3,812","3,771","3,724","35,715,974",729,1,1
"Williamson County, Texas","11,837","180,181","181,339","183,229","2,515,340,841","1,066",1,1
"Wilson County, Texas",773,"8,764","8,898","8,912","91,145,785",792,1,1
"Winkler County, Texas",242,"3,462","3,487","3,520","58,920,461","1,299",1,1
"Wise County, Texas","1,461","20,324","20,351","20,513","241,086,254",909,1,1
"Wood County, Texas",895,"10,246","10,406","10,458","98,547,296",731,1,1
"Yoakum County, Texas",305,"3,632","3,808","3,918","55,534,160","1,128",1,1
"Young County, Texas",619,"6,732","6,713","6,779","72,036,962",822,1,1
"Zapata County, Texas",181,"3,598","3,542","3,462","46,225,888","1,006",1,1
"Zavala County, Texas",172,"2,380","2,367","2,311","22,897,771",749,1,1
"Unknown Or Undefined, Texas","37,089","297,815","300,580","300,392","6,536,859,198","1,678",1,1
Utah,"106,908","1,511,958","1,521,972","1,520,991","18,400,629,648",932,1,1
"Beaver County, Utah",242,"2,780","2,831","2,798","23,056,158",633,1,1
"Box Elder County, Utah","1,434","21,585","21,886","21,393","214,742,670",764,1,1
"Cache County, Utah","3,779","57,683","57,783","57,284","548,399,776",733,1,1
"Carbon County, Utah",615,"8,530","8,772","8,710","90,597,572",804,1,1
"Daggett County, Utah",48,377,432,472,"2,926,138",527,1,1
"Davis County, Utah","8,935","132,138","134,266","134,117","1,550,319,402",893,1,1
"Duchesne County, Utah",813,"7,800","7,926","8,044","89,455,231",868,1,1
"Emery County, Utah",260,"3,257","3,493","3,406","36,335,267",826,1,1
"Garfield County, Utah",263,"2,502","2,818","3,008","21,597,658",598,1,1
"Grand County, Utah",597,"6,245","6,623","6,804","55,303,519",649,1,1
"Iron County, Utah","1,722","19,635","19,707","19,136","166,743,193",658,1,1
"Juab County, Utah",301,"3,783","3,833","3,870","32,124,805",645,1,1
"Kane County, Utah",346,"3,535","3,747","3,932","30,553,851",629,1,1
"Millard County, Utah",396,"4,739","4,850","4,895","51,550,996",821,1,1
"Morgan County, Utah",356,"2,583","2,622","2,593","26,081,774",772,1,1
"Piute County, Utah",47,288,304,297,"2,054,740",533,1,1
"Rich County, Utah",133,769,915,"1,152","6,680,435",544,1,1
"Salt Lake County, Utah","47,987","717,161","720,270","721,550","9,837,267,374","1,051",1,1
"San Juan County, Utah",352,"4,348","4,609","4,682","39,847,975",674,1,1
"Sanpete County, Utah",638,"8,265","8,277","8,290","68,994,438",641,1,1
"Sevier County, Utah",718,"8,934","9,112","9,186","82,072,355",695,1,1
"Summit County, Utah","2,993","26,072","25,342","26,964","298,073,133",878,1,1
"Tooele County, Utah","1,200","16,438","16,919","16,308","171,271,883",796,1,1
"Uintah County, Utah","1,251","13,002","13,145","13,283","142,107,468",832,1,1
"Utah County, Utah","17,521","249,759","251,002","249,479","2,906,336,501",894,1,1
"Wasatch County, Utah","1,203","9,921","10,351","10,621","105,301,280",787,1,1
"Washington County, Utah","6,260","69,805","69,987","68,610","641,718,795",711,1,1
"Wayne County, Utah",146,"1,097","1,140","1,181","8,958,462",605,1,1
"Weber County, Utah","6,352","108,927","109,010","108,926","1,150,156,799",812,1,1
Vermont,"25,952","306,158","308,668","314,629","3,743,046,680",929,1,1
"Addison County, Vermont","1,466","14,694","15,060","15,387","187,656,946",959,1,1
"Bennington County, Vermont","1,563","17,055","17,406","17,564","195,043,979",865,1,1
"Caledonia County, Vermont","1,007","10,485","10,666","10,760","115,705,630",837,1,1
"Chittenden County, Vermont","7,084","101,914","102,194","104,095","1,387,108,606","1,039",1,1
"Essex County, Vermont",166,"1,081","1,117","1,171","10,580,789",725,1,1
"Franklin County, Vermont","1,295","18,001","18,263","18,415","220,327,125",930,1,1
"Grand Isle County, Vermont",245,"1,137","1,272","1,442","11,385,774",682,1,1
"Lamoille County, Vermont","1,175","11,580","11,466","11,846","121,451,750",803,1,1
"Orange County, Vermont",838,"7,635","7,915","8,256","80,914,689",784,1,1
"Orleans County, Vermont",936,"10,795","10,852","11,122","101,991,206",718,1,1
"Rutland County, Vermont","2,355","26,620","26,322","26,765","305,879,366",886,1,1
"Washington County, Vermont","2,655","33,055","33,410","34,011","433,211,158",995,1,1
"Windham County, Vermont","1,988","20,954","20,502","20,936","227,101,826",840,1,1
"Windsor County, Vermont","2,409","22,410","22,945","23,778","266,166,677",888,1,1
"Unknown Or Undefined, Vermont",770,"8,742","9,278","9,081","78,521,159",669,1,1
Virginia,"281,033","3,930,136","3,953,209","3,984,085","57,216,515,735","1,113",1,1
"Accomack County, Virginia","1,144","13,270","13,447","13,871","129,010,795",734,1,1
"Albemarle County, Virginia","3,801","59,404","59,172","58,796","751,987,724",978,1,1
"Alleghany County, Virginia",359,"3,734","3,760","3,751","32,824,398",674,1,1
"Amelia County, Virginia",417,"2,502","2,539","2,496","23,182,644",710,1,1
"Amherst County, Virginia",785,"8,023","8,017","8,118","73,202,788",699,1,1
"Appomattox County, Virginia",514,"3,219","3,273","3,318","24,233,608",570,1,1
"Arlington County, Virginia","9,144","180,555","181,446","183,879","4,029,030,235","1,703",1,1
"Augusta County, Virginia","1,909","28,698","28,849","28,825","322,207,019",861,1,1
"Bath County, Virginia",200,"2,137","2,227","2,407","21,938,989",748,1,1
"Bedford County, Virginia","2,287","18,713","19,064","19,046","179,562,889",729,1,1
"Bland County, Virginia",126,"1,986","2,014","1,987","22,006,625",848,1,1
"Botetourt County, Virginia",891,"11,392","11,482","11,692","119,602,737",798,1,1
"Brunswick County, Virginia",641,"3,572","3,527","3,613","32,867,943",708,1,1
"Buchanan County, Virginia",554,"6,416","6,442","6,481","78,836,424",941,1,1
"Buckingham County, Virginia",439,"3,234","3,268","3,232","31,422,570",745,1,1
"Campbell County, Virginia","1,523","17,461","17,586","17,758","200,477,772",876,1,1
"Caroline County, Virginia",601,"6,425","6,443","6,502","58,419,196",696,1,1
"Carroll County, Virginia",623,"6,263","6,417","6,448","50,946,189",615,1,1
"Charles City County, Virginia",227,"1,612","1,677","1,668","19,281,381",898,1,1
"Charlotte County, Virginia",360,"2,832","2,824","2,813","24,608,577",671,1,1
"Chesterfield County, Virginia","9,431","135,026","136,764","138,149","1,615,946,243",910,1,1
"Clarke County, Virginia",467,"3,928","3,975","4,096","42,107,431",810,1,1
"Craig County, Virginia",123,736,778,801,"6,190,439",617,1,1
"Culpeper County, Virginia","1,496","16,002","16,099","16,332","173,506,689",827,1,1
"Cumberland County, Virginia",231,"1,243","1,251","1,266","10,090,721",619,1,1
"Dickenson County, Virginia",338,"3,370","3,477","3,500","33,335,237",743,1,1
"Dinwiddie County, Virginia",493,"8,739","8,896","8,808","100,888,931",880,1,1
"Essex County, Virginia",361,"3,681","3,708","3,727","32,933,363",684,1,1
"Fairfax County, Virginia","36,773","617,319","622,294","630,536","13,346,718,411","1,647",1,1
"Fauquier County, Virginia","2,453","22,279","22,547","22,384","280,232,793",962,1,1
"Floyd County, Virginia",481,"3,524","3,606","3,562","27,018,695",583,1,1
"Fluvanna County, Virginia",604,"4,341","4,436","4,360","45,749,654",804,1,1
"Franklin County, Virginia","1,544","15,305","15,355","15,312","129,939,756",652,1,1
"Frederick County, Virginia","1,964","32,592","32,813","33,108","371,896,031",871,1,1
"Giles County, Virginia",389,"4,504","4,553","4,600","44,818,395",757,1,1
"Gloucester County, Virginia","1,018","9,526","9,588","9,600","84,831,947",682,1,1
"Goochland County, Virginia",838,"17,077","17,393","17,855","417,560,193","1,842",1,1
"Grayson County, Virginia",415,"3,168","3,258","3,242","23,586,626",563,1,1
"Greene County, Virginia",512,"3,795","3,828","3,884","33,889,861",680,1,1
"Greensville County, Virginia",234,"4,336","4,288","4,299","47,637,707",851,1,1
"Halifax County, Virginia","1,052","12,481","12,428","12,415","115,378,464",713,1,1
"Hanover County, Virginia","3,842","54,588","55,098","55,793","580,244,322",809,1,1
"Henrico County, Virginia","11,839","191,940","192,875","195,105","2,568,581,139","1,022",1,1
"Henry County, Virginia","1,698","16,296","16,251","16,190","137,410,032",651,1,1
"Highland County, Virginia",107,460,459,491,"3,624,325",593,1,1
"Isle of Wight County, Virginia",850,"10,877","10,887","10,861","115,192,883",815,1,1
"James City County, Virginia","1,976","30,041","30,596","31,530","300,821,023",753,1,1
"King and Queen County, Virginia",177,"1,085","1,082","1,058","10,545,888",755,1,1
"King George County, Virginia",631,"11,741","11,964","12,180","245,030,700","1,576",1,1
"King William County, Virginia",454,"4,101","4,134","4,123","46,236,348",863,1,1
"Lancaster County, Virginia",489,"4,605","4,698","4,787","42,164,628",691,1,1
"Lee County, Virginia",553,"4,221","4,222","4,240","33,999,665",619,1,1
"Loudoun County, Virginia","12,695","174,141","176,621","179,078","2,793,943,303","1,217",1,1
"Louisa County, Virginia",990,"9,777","9,611","9,712","113,589,720",901,1,1
"Lunenburg County, Virginia",319,"2,497","2,467","2,414","20,910,219",654,1,1
"Madison County, Virginia",366,"3,018","3,126","3,156","28,140,324",698,1,1
"Mathews County, Virginia",224,"1,621","1,628","1,637","11,594,443",548,1,1
"Mecklenburg County, Virginia","1,134","11,494","11,509","11,490","101,005,817",676,1,1
"Middlesex County, Virginia",394,"3,344","3,380","3,558","29,720,541",667,1,1
"Montgomery County, Virginia","2,349","42,912","42,465","41,644","457,520,830",831,1,1
"Nelson County, Virginia",558,"3,983","3,942","4,063","34,816,585",670,1,1
"New Kent County, Virginia",498,"4,720","4,747","4,957","46,883,107",750,1,1
"Northampton County, Virginia",606,"4,200","4,263","4,573","33,440,150",592,1,1
"Northumberland County, Virginia",373,"2,512","2,629","2,745","30,861,708",903,1,1
"Nottoway County, Virginia",449,"5,856","5,850","5,857","52,364,441",688,1,1
"Orange County, Virginia",945,"10,092","10,130","10,328","96,383,207",728,1,1
"Page County, Virginia",594,"5,544","5,741","5,860","47,168,982",635,1,1
"Patrick County, Virginia",560,"4,505","4,526","4,575","33,732,721",572,1,1
"Pittsylvania County, Virginia","1,411","12,314","12,427","12,452","115,495,550",717,1,1
"Powhatan County, Virginia",820,"7,401","7,552","7,650","78,742,499",804,1,1
"Prince Edward County, Virginia",727,"9,462","9,476","9,400","86,758,437",707,1,1
"Prince George County, Virginia",643,"15,328","15,334","15,347","200,046,104","1,003",1,1
"Prince William County, Virginia","9,552","132,883","134,902","136,530","1,647,584,365",940,1,1
"Pulaski County, Virginia",860,"14,713","14,855","14,980","151,562,664",785,1,1
"Rappahannock County, Virginia",276,"1,424","1,442","1,482","14,145,432",751,1,1
"Richmond County, Virginia",225,"2,893","2,917","2,940","28,204,372",744,1,1
"Roanoke County, Virginia","2,526","39,578","39,745","38,456","414,164,311",811,1,1
"Rockbridge County, Virginia",504,"6,384","6,531","6,387","55,093,358",659,1,1
"Rockingham County, Virginia","1,862","33,609","33,709","33,992","373,340,866",850,1,1
"Russell County, Virginia",627,"6,696","6,734","6,892","68,910,029",783,1,1
"Scott County, Virginia",443,"5,017","5,090","5,102","44,186,878",670,1,1
"Shenandoah County, Virginia","1,208","14,155","14,274","14,413","134,321,360",724,1,1
"Smyth County, Virginia",922,"12,111","12,169","12,310","107,141,255",676,1,1
"Southampton County, Virginia",352,"3,715","3,683","3,625","33,150,454",694,1,1
"Spotsylvania County, Virginia","3,174","35,668","35,918","36,273","364,068,554",779,1,1
"Stafford County, Virginia","2,845","44,773","45,453","45,494","591,068,798","1,005",1,1
"Surry County, Virginia",125,"2,119","2,091","2,127","36,431,754","1,327",1,1
"Sussex County, Virginia",285,"3,594","3,605","3,646","34,844,012",741,1,1
"Tazewell County, Virginia","1,106","14,881","14,826","14,909","134,447,381",695,1,1
"Warren County, Virginia","1,104","12,606","12,785","12,692","125,540,285",761,1,1
"Washington County, Virginia","1,527","20,206","20,501","20,240","187,235,581",709,1,1
"Westmoreland County, Virginia",414,"3,478","3,561","3,589","27,962,446",607,1,1
"Wise County, Virginia",927,"11,816","11,892","11,885","100,448,535",651,1,1
"Wythe County, Virginia",915,"11,277","11,360","11,411","99,601,465",675,1,1
"York County, Virginia","1,604","21,414","21,622","22,110","217,046,294",769,1,1
"Alexandria City, Virginia","6,212","91,152","91,729","92,922","1,744,260,605","1,459",1,1
"Bristol City, Virginia",611,"9,146","9,114","8,900","78,392,282",666,1,1
"Buena Vista City, Virginia",142,"2,684","2,516","2,543","22,921,759",683,1,1
"Charlottesville City, Virginia","2,505","42,425","42,138","41,646","511,490,998",935,1,1
"Chesapeake City, Virginia","6,216","101,948","102,748","103,146","1,130,120,829",847,1,1
"Colonial Heights City, Virginia",748,"10,559","10,550","10,595","85,388,507",622,1,1
"Covington City, Virginia",274,"3,957","4,121","3,991","52,521,656","1,004",1,1
"Danville City, Virginia","1,840","25,158","25,211","25,192","236,256,335",722,1,1
"Emporia City, Virginia",275,"3,308","3,350","3,388","26,311,723",604,1,1
"Fairfax City, Virginia","1,687","19,769","19,934","19,860","273,590,858","1,060",1,1
"Falls Church City, Virginia","1,016","12,334","12,374","12,379","218,507,490","1,360",1,1
"Franklin City, Virginia",342,"4,303","4,338","4,315","32,969,818",587,1,1
"Fredericksburg City, Virginia","1,673","24,670","24,514","24,672","297,827,144",931,1,1
"Galax City, Virginia",410,"5,868","5,880","5,881","46,575,483",610,1,1
"Hampton City, Virginia","2,872","53,566","53,938","54,164","655,276,164",935,1,1
"Harrisonburg City, Virginia","1,699","32,174","31,226","31,186","305,163,927",745,1,1
"Hopewell City, Virginia",530,"7,804","7,753","7,915","104,854,575","1,031",1,1
"Lexington City, Virginia",294,"4,450","4,377","4,204","47,601,663",843,1,1
"Lynchburg City, Virginia","2,735","52,986","53,431","51,503","587,483,806",858,1,1
"Manassas City, Virginia","1,577","23,212","23,428","23,879","365,705,883","1,197",1,1
"Manassas Park City, Virginia",317,"3,661","3,726","3,810","46,167,616",952,1,1
"Martinsville City, Virginia","1,047","9,050","9,039","9,127","76,228,806",646,1,1
"Newport News City, Virginia","3,952","103,045","103,492","104,048","1,386,072,907","1,030",1,1
"Norfolk City, Virginia","6,095","141,180","141,107","142,013","2,014,121,840","1,095",1,1
"Norton City, Virginia",238,"3,374","3,354","3,380","34,035,052",777,1,1
"Petersburg City, Virginia",955,"13,108","13,201","13,376","141,799,944",825,1,1
"Poquoson City, Virginia",245,"1,823","1,854","1,854","14,675,365",612,1,1
"Portsmouth City, Virginia","1,837","44,972","45,003","44,944","651,279,509","1,114",1,1
"Radford City, Virginia",346,"6,167","5,685","5,662","66,396,835",875,1,1
"Richmond City, Virginia","8,058","159,002","157,599","157,785","2,382,292,358","1,159",1,1
"Roanoke City, Virginia","3,451","66,173","66,054","66,634","791,490,324",918,1,1
"Salem City, Virginia","1,060","19,571","19,623","19,698","237,558,680",931,1,1
"Staunton City, Virginia",889,"11,251","11,313","11,409","105,073,404",714,1,1
"Suffolk City, Virginia","1,911","32,032","32,202","32,468","389,157,713",929,1,1
"Virginia Beach City, Virginia","12,321","178,448","180,225","184,169","1,969,239,544",837,1,1
"Waynesboro City, Virginia",769,"9,289","9,329","9,424","86,988,945",716,1,1
"Williamsburg City, Virginia",528,"12,966","12,656","12,726","129,940,509",782,1,1
"Winchester City, Virginia","1,506","25,529","25,477","25,496","316,346,926",954,1,1
"Unknown Or Undefined, Virginia","31,434","133,916","135,436","136,905","2,857,049,773","1,623",1,1
Washington,"252,816","3,406,088","3,440,333","3,500,633","57,702,005,183","1,287",1,1
"Adams County, Washington",875,"8,853","9,188","10,332","91,799,947",747,1,1
"Asotin County, Washington",644,"6,463","6,505","6,488","67,439,408",800,1,1
"Benton County, Washington","6,148","90,479","92,034","96,972","1,308,814,422","1,081",1,1
"Chelan County, Washington","3,463","42,108","42,851","48,225","457,348,797",792,1,1
"Clallam County, Washington","2,454","23,221","23,615","23,797","241,314,167",788,1,1
"Clark County, Washington","15,586","164,118","164,910","166,262","2,247,000,041","1,047",1,1
"Columbia County, Washington",243,"1,406","1,391","1,430","14,594,851",797,1,1
"Cowlitz County, Washington","3,142","39,334","39,516","39,673","502,008,217",977,1,1
"Douglas County, Washington","1,279","12,331","12,438","13,571","121,747,517",733,1,1
"Ferry County, Washington",305,"1,641","1,736","1,743","15,986,117",721,1,1
"Franklin County, Washington","2,837","35,159","37,254","38,958","386,622,643",801,1,1
"Garfield County, Washington",87,643,661,688,"7,972,816",924,1,1
"Grant County, Washington","3,325","38,888","39,868","43,753","428,193,533",807,1,1
"Grays Harbor County, Washington","2,401","23,062","23,478","23,693","247,020,333",812,1,1
"Island County, Washington","2,100","16,816","17,044","17,205","179,262,992",810,1,1
"Jefferson County, Washington","1,157","9,034","9,155","9,357","97,689,864",818,1,1
"King County, Washington","90,863","1,416,803","1,429,197","1,444,999","31,731,828,137","1,707",1,1
"Kitsap County, Washington","7,007","91,493","92,278","92,650","1,260,463,939","1,052",1,1
"Kittitas County, Washington","1,436","15,731","16,078","16,042","168,774,542",814,1,1
"Klickitat County, Washington",824,"7,254","7,675","8,286","97,974,757",974,1,1
"Lewis County, Washington","2,540","26,519","26,912","27,157","296,488,188",849,1,1
"Lincoln County, Washington",523,"2,639","2,699","2,758","26,906,769",767,1,1
"Mason County, Washington","1,425","14,130","14,403","14,503","154,310,221",827,1,1
"Okanogan County, Washington","1,932","16,033","16,641","17,980","144,228,004",657,1,1
"Pacific County, Washington",835,"6,328","6,442","6,619","59,509,766",708,1,1
"Pend Oreille County, Washington",408,"3,112","3,194","3,243","37,878,311",915,1,1
"Pierce County, Washington","23,517","314,886","316,113","318,433","4,227,348,409","1,028",1,1
"San Juan County, Washington","1,026","5,673","6,068","6,648","56,846,978",713,1,1
"Skagit County, Washington","4,152","52,899","53,255","54,077","690,578,995",995,1,1
"Skamania County, Washington",277,"2,112","2,165","2,209","21,324,856",759,1,1
"Snohomish County, Washington","21,956","289,885","292,347","294,040","4,473,685,784","1,178",1,1
"Spokane County, Washington","16,832","227,613","230,032","231,453","2,828,689,659",947,1,1
"Stevens County, Washington","1,216","10,624","10,916","11,034","108,963,576",772,1,1
"Thurston County, Washington","8,744","118,293","118,782","118,837","1,594,505,161","1,034",1,1
"Wahkiakum County, Washington",126,725,755,731,"7,004,638",731,1,1
"Walla Walla County, Washington","2,199","27,529","27,596","28,618","316,627,688",873,1,1
"Whatcom County, Washington","7,443","92,582","92,794","93,374","1,141,935,212",945,1,1
"Whitman County, Washington","1,286","18,859","18,702","19,636","234,195,095",945,1,1
"Yakima County, Washington","8,120","113,111","115,482","127,099","1,191,946,410",773,1,1
"Unknown Or Undefined, Washington","2,083","17,699","18,163","18,060","415,174,423","1,777",1,1
West Virginia,"50,890","693,247","698,402","700,556","8,060,363,361",889,1,1
"Barbour County, West Virginia",284,"3,632","3,646","3,619","38,154,839",808,1,1
"Berkeley County, West Virginia","2,075","35,141","35,331","35,638","398,180,012",866,1,1
